Dolphin_ID_Number,Fin,Name,Dead,Dolphin_First_Observed,Comments,Fin_Shape_Family,Second_Fin_Shape_Family,Third_Fin_Shape_Family,PrintThisOne,Central_Catalog #,Manteo_Match,Virginia_Beach,Wilmington_Match,OcracokeMatch,CCUMatch,Known_Male,Seen_by_Trawler,Known_Female,s_GUID,HatterasMatch,Bad,Bad,No_Left_Photo,No_Right_Photo,Best_of_Project_Done,Better_Left_Photo,Better_Right_Photo,Cull_This_Dolphin,Scan_Picture,Change_To,Notes:,Distinctivenss,Missing_Date,Other
3025a,TN1,,FALSE,21-Nov-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{EF85F7F0-83ED-4CEC-8CD5-F435EA5C6F8A},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3025p,TN1,,FALSE,15-Dec-11,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{D0401687-5893-4950-BE14-BB3A684CC4A7},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3027a,5B,,FALSE,21-Nov-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{53BF4CEB-8AA8-4B99-9D03-D30110E63F7B},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3028a,5A,,FALSE,24-Nov-03,missing photo 18 Mar 2004,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{2B4AB8B9-5FE6-4D15-88C3-4E36C93ED1D0},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3029a,5A,,FALSE,24-Nov-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3F751EA7-A905-4A8B-A179-0A419D019051},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3029p,2A,,FALSE,05-Jan-13,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F8730B3D-7606-4FB6-BB92-7D74917F1B0B},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3030a,5A,,FALSE,09-Dec-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3B74132E-53CF-4F0E-AF17-990BA67996D9},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3031a,5B,,FALSE,09-Dec-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{2001475E-C021-4268-AEDE-D88BD3BE5F9E},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3032a,5B,,FALSE,09-Dec-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A97A59F2-F4E4-4951-80C5-2201A2DAE6C3},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3034a,3/4A,,FALSE,23-Dec-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E03D090E-65EC-4C18-A787-A501369A181D},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3035a,2C,,FALSE,08-Jan-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{39DBBDA8-8FF7-4EDF-8781-E2038C839464},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3035p,2B,,FALSE,29-Dec-10,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8FECC9BC-4DDA-4311-B450-8C69F804FA14},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3037p,5A,,FALSE,29-Mar-13,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5BEBC84C-C9C1-4FEC-9CF7-F30BC01DACE6},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3037r,5A,,FALSE,08-Jan-04,"Some of 3037a were changed to 3037r on 2-17-18.
Also, 4051a was changed to 3037r on 7-1-18.",,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{22554D6C-3057-4948-83BA-480B6A208B42},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3038a,3/4A,,FALSE,29-Feb-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{6806D61B-366A-40C6-A14E-342894CF447B},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3040a,3/4A,,FALSE,29-Feb-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{79EF5E63-4F73-426D-8C31-364B5921CFAC},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3041a,2B,,FALSE,29-Feb-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{2113A4F5-F5EA-4082-B42A-0FA74E94CE33},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3042a,1,,FALSE,01-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{DB6AC759-0685-41DF-A9F0-25F5E684905F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3042p,1,,FALSE,05-Feb-19,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{4237F0C9-CD93-46BC-93C4-5A45E66ED81C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3043a,5A,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BA79CD1D-37B8-432A-85D8-E12EA339FDAA},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3044a,TM,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FCD0D3D1-541C-412E-9127-6FF8320E8E0F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3044p,TM,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{DAF462EC-C288-48D0-80F2-256E0EB36B34},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3045a,3/4A,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{526EF62A-8804-4DE7-81AC-D22BA9D6A415},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3046a,3/4B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{095B492E-3901-4D88-A276-8B926CF5CB5E},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3047a,3/4B,,FALSE,14-Dec-08,"03Mar04OC was deleted out of sightings on 04Nov20, making 1st time seen 14Dec08OC instead.",,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{84D982C8-6798-42C0-B14A-D9547EDAD17A},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3048a,5B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5FFFFE88-9C5F-443F-96A4-D9381A1979B0},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3049a,5B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{2D488056-7E3E-452B-ACA5-8BB3FEFBDC9E},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3049p,TN1,,FALSE,23-Sep-09,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5FFB1AFB-8516-42DE-9D90-88676CD40160},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3050a,3/4A,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{19B9A13F-AE23-487C-87CC-DEBAC2F4A4E0},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3051a,TN2C,,FALSE,14-Nov-02,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{82510707-70A3-43CB-8DB6-6589705C2BC1},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3052a,2C,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{1C08A842-7231-43C0-BCC4-D2004F785D9A},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3052p,3/4A,,FALSE,01-Dec-11,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{B0235C4E-B779-4A5F-AA6B-C73D7F682D6D},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3053a,3/4B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8C9949EC-E40D-4B5C-8CC7-9F079CD0E06F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3054a,2B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BB8F119D-CC78-4E76-958D-692EE41505F5},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3055a,5B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FC06C7E5-AB6D-43A0-92FA-8C3703F08E71},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3056a,TN1,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3C978AB1-A5C2-4A58-8104-04924B22FFF3},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3057a,TN2C,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E656154E-986C-4BCD-A110-9C0281B9C513},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3058a,TN2C,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{DFD7DAB8-F5FB-4DD1-B45D-4AAC802DCBA4},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3059a,5A,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{141C4987-74DA-4C22-8471-51C5B1105BF1},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3060a,2B,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C5FBEDA1-E9E7-4393-B0E8-A594971C6584},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3061a,3/4B,Three,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8CD5C0EA-8684-441A-A989-B144F1C27A85},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3062a,3/4A,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{267DD816-F381-4D28-9304-3474BE251021},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3063a,2C,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{B2560E59-873E-4594-94E1-AF3B2DA5537B},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3064a,2A,,FALSE,16-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A2669A74-7640-4FBF-8031-4E6C83BFD5A0},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3065a,TN2C,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{DED71B73-35DA-40DE-9552-43D30949AB71},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3066a,5A,,FALSE,18-Mar-04,3797a was changed to 3066a on 10/17/18.,Dash,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{153391D4-DA91-489F-8230-3B9F1BB46499},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3067a,TN34B,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C759ABDA-105A-4E15-BB4E-DD8E3AEFCFF7},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3068a,3/4B,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{875CA869-0B22-4CF6-8271-4DEB70E46BC1},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3069a,TN2C,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{6388FDAA-A971-460F-B6C6-42568C92C241},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3070a,TN5B4,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{337C8B29-76B2-4312-A908-B1EE48B0C17B},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3071a,3/4A,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{CE7DA745-EC82-4909-8569-8B10ACC858F1},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3072a,TN2B,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{540F6CEF-7AAF-4E64-ACDF-058296D8D711},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3073a,2B,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{6C673ED2-06C3-461D-A920-CDC8EE7B3919},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3074a,TN34B,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C8D3AF57-FD04-4128-9517-8A97DD477168},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3075a,5A,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{4DF57414-8CBE-4255-BCD9-7839883916C7},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3075p,5A,,FALSE,02-Dec-11,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3CBF399A-3962-45D4-AB90-9308DAEFD40C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3076a,5A,,FALSE,18-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{B6FCEF0A-59F0-4F23-83F9-8F69209C6328},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3077a,TN1,,FALSE,03-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{CFC14156-5986-47B6-B52E-FFC9AB186BCE},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3079a,TN2C,,FALSE,23-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E00BBDFA-1AEB-4F9D-BE3F-A3237FDBFAF0},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3080a,3/4A,,FALSE,23-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E9384B7E-2535-4913-9A43-32950AB0E225},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3081a,TN1,,FALSE,23-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{67513684-7077-40BD-B152-9ED2C7E24981},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3082a,3/4A,,FALSE,23-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{041F0F48-A168-4E30-BE12-E9426380CF40},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3083a,TN2B,,FALSE,24-Nov-92,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{AAD60708-044B-4A2F-BE54-90FB0576CF13},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,FALSE
3084a,3/4B,,FALSE,23-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{7CAAB84F-0DFB-4B7F-8C80-C1F441562320},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3085a,TN34B,,FALSE,23-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{07CA0B04-7CF9-4752-9FA7-BC2980948EA5},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3086a,3/4A,,FALSE,25-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A49EF70F-32A7-4F72-8B72-64D5349C7781},FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3087a,TN341,,FALSE,25-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{1DE9EAF4-7EC4-4BF4-AF69-48D3B0049692},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3088a,5A,,FALSE,25-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{D2BC33E5-2A88-432D-AA07-6DB011D37DC1},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3089a,5B,,FALSE,25-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FA44CBEE-9054-4DE6-9366-78127AD7282E},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3090a,TN342,,FALSE,25-Mar-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3BC80AF8-6993-4E8C-9C2A-6DBB22A7863A},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
3092a,5B,,FALSE,16-Apr-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0AEFFEE6-CF4F-4FBA-9124-8AEB0FA8828B},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3093a,LE,Bow Tie,FALSE,16-Apr-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{65F6170D-9877-40A5-AEAE-0A5969053326},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3093p,2B,,FALSE,03-May-07,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5573D459-3E11-4299-8677-CCC7E640E810},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3094a,5B,,FALSE,16-Apr-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{CB77F480-8DF1-4A68-A095-8A3AE41DDC7F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3096a,5B,,FALSE,18-Apr-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F6B1C6BB-3734-4B1C-9094-B61683F634DF},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3097a,5B,,FALSE,18-Mar-04,10/17/18 - changed from 3/4B to 5B,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A1FC7415-AD51-43C0-890A-0F82F5998AE6},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3098a,TN1,,FALSE,29-Apr-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3F2ABCE4-AA1D-4633-9933-2173697BBCC5},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3098p,TN1,,FALSE,20-Mar-11,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E21F3311-49CF-4A86-A102-AE4148DC76FF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3099a,TN5A2,,FALSE,06-May-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{7A1FFD47-7EA8-4666-B4F4-B16B82A37F94},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3100a,TN5A2,,FALSE,10-May-04,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,{02F87514-DAB4-48C0-82F3-9DA390FD2446},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
3101a,2C,,FALSE,12-May-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{D8BAF373-18BC-4231-AFC9-EE0A717016E6},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
3102a,TN342,,FALSE,12-May-04,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{625B822C-DA6F-4C56-B243-284C8EC134C2},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
